submission_id,QUD,QUDTarget,age,choice1,choice2,choiceNameFirst,comments,education,experiment_duration,experiment_end_time,experiment_start_time,gender,languages,name1,name2,prolific_pid,prolific_session_id,prolific_study_id,response,responseTime,statement,statementFirst,treatment,trialNR
2118,I was surprised to see Flembers in yesterday's sample.,second,36,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,41279,1709910016595,1709909975316,male,English,Agoriv,Flembers,5bb6612a4b2c3a0001675bf6,65eb27cd1fec2d02e641e3a5,65eb1de69438b51c1c55a653,Agoriv causes Flembers.,21695,Flembers is associated with Agoriv.,second,observation,0
2127,I am surprised that you think Rebosen should be removed from the samples.,first,49,Denoden causes Rebosen.,Rebosen causes Denoden.,Denoden,,Graduated College,77385,1709910031537,1709909954152,male,English ,Rebosen,Denoden,63d693ae1fe2460f954cc32d,65eb27b969d580d8564ca0a9,65eb1de69438b51c1c55a653,Denoden causes Rebosen.,41880,Rebosen is associated with Denoden.,first,avoidance,0
2130,I was surprised to see Flembers in yesterday's sample.,first,50,Flembers causes Agoriv.,Agoriv causes Flembers.,Flembers,,Graduated College,134492,1709910039809,1709909905317,female,English,Flembers,Agoriv,5e07c976f6191f137214e91f,65eb27722c3ed516b12ec7c5,65eb1de69438b51c1c55a653,Agoriv causes Flembers.,103436,Flembers is associated with Agoriv.,first,observation,0
2133,I was surprised to see Rebosen in yesterday's sample.,first,28,Themaglin causes Rebosen.,Rebosen causes Themaglin.,Themaglin,,Higher degree,81486,1709910041765,1709909960279,female,English ,Rebosen,Themaglin,5c1415603b61bc00016b3806,65eb27c26bc57316021fa360,65eb1de69438b51c1c55a653,Themaglin causes Rebosen.,57002,Rebosen is associated with Themaglin.,first,observation,0
2134,I am surprised that you think Ceflar should be removed from the samples.,second,53,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,41711,1709910043751,1709910002040,female,English,Themaglin,Ceflar,5ce1aee8a80ce000014ae0f5,65eb27ec8391c6763f150775,65eb1de69438b51c1c55a653,Themaglin causes Ceflar.,19703,Themaglin is associated with Ceflar.,first,avoidance,0
2137,I am surprised that you think Flembers should be removed from the samples.,second,40,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Higher degree,45409,1709910046252,1709910000843,female,English ,Themaglin,Flembers,5cfbe1df5c147c0019d33dae,65eb27e7ad8823bedeb038b2,65eb1de69438b51c1c55a653,Themaglin causes Flembers.,23047,Themaglin is associated with Flembers.,first,avoidance,0
2113,I am surprised that you think Denoden should be removed from the samples.,second,33,Denoden causes Ceflar.,Ceflar causes Denoden.,Denoden,,Graduated College,51312,1709909996246,1709909944934,female,English ,Ceflar,Denoden,614f59b138dc25a862faa6a7,65eb27b24e91e8adcf0ca7a4,65eb1de69438b51c1c55a653,Denoden causes Ceflar.,32699,Ceflar is associated with Denoden.,first,avoidance,0
2114,I am surprised that you think Ceflar should be removed from the samples.,second,18,Ceflar causes Themaglin.,Themaglin causes Ceflar.,Ceflar,,Graduated College,43729,1709909998880,1709909955151,male,English,Themaglin,Ceflar,6361897cbc4114b6a919fcf9,65eb27bf872e02b4a079833a,65eb1de69438b51c1c55a653,Ceflar causes Themaglin.,27047,Themaglin is associated with Ceflar.,first,avoidance,0
2119,I was surprised to see Rebosen in yesterday's sample.,second,25,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Graduated College,63646,1709910017211,1709909953565,female,English,Flembers,Rebosen,5df538c3ff28a83bc0b72669,65eb27b8e89908f27d3d022c,65eb1de69438b51c1c55a653,Flembers causes Rebosen.,44229,Rebosen is associated with Flembers.,second,observation,0
2120,I am surprised that you think Rebosen should be removed from the samples.,first,69,Flembers causes Rebosen.,Rebosen causes Flembers.,Flembers,,Higher degree,59369,1709910020448,1709909961079,male,English,Rebosen,Flembers,614e26c35cd6b957428a1b4c,65eb27c2141a28f12029b472,65eb1de69438b51c1c55a653,Rebosen causes Flembers.,35858,Flembers is associated with Rebosen.,second,avoidance,0
2125,I am surprised that you think Rebosen should be removed from the samples.,first,21,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Graduated College,29219,1709910028908,1709909999689,female,English,Rebosen,Denoden,60e465d0839bf6e5f496c641,65eb27e6ffd9291dbe42bded,65eb1de69438b51c1c55a653,Denoden causes Rebosen.,15952,Rebosen is associated with Denoden.,first,avoidance,0
2129,I was surprised to see Denoden in yesterday's sample.,first,42,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated High-school,212779,1709910034398,1709909821619,female,English ,Denoden,Flembers,6441b0f5f46c95a03b9ff02f,65eb273259debe6d7306e563,65eb1de69438b51c1c55a653,Denoden causes Flembers.,185353,Flembers is associated with Denoden.,second,observation,0
2147,I was surprised to see Themaglin in yesterday's sample.,second,29,Flembers causes Themaglin.,Themaglin causes Flembers.,Flembers,,Graduated High-school,83976,1709910077304,1709909993328,male,English,Flembers,Themaglin,5af9d543672ea800010d8e0f,65eb27e6f22437f84ecd87da,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,51366,Flembers is associated with Themaglin.,first,observation,0
2154,I am surprised that you think Denoden should be removed from the samples.,first,31,Denoden causes Themaglin.,Themaglin causes Denoden.,Denoden,,Graduated High-school,159158,1709910119663,1709909960505,male,English,Denoden,Themaglin,607f63ce9ffa404fca0400a9,65eb27c6ff22a7ecfc1fd4b6,65eb1de69438b51c1c55a653,Denoden causes Themaglin.,63512,Denoden is associated with Themaglin.,first,avoidance,0
2117,I am surprised that you think Ceflar should be removed from the samples.,second,34,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Higher degree,36329,1709910014814,1709909978485,male,English,Rebosen,Ceflar,6166c2849af8d8e1858e3b14,65eb27d386187bd19631a554,65eb1de69438b51c1c55a653,Rebosen causes Ceflar.,19193,Rebosen is associated with Ceflar.,first,avoidance,0
2122,I am surprised that you think Themaglin should be removed from the samples.,first,34,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated College,27801,1709910023016,1709909995215,male,English,Themaglin,Flembers,62d4751965edad40a5be1596,65eb27e3574ad64f255a11eb,65eb1de69438b51c1c55a653,Flembers causes Themaglin.,12650,Flembers is associated with Themaglin.,second,avoidance,0
2123,I was surprised to see Denoden in yesterday's sample.,second,34,Rebosen causes Denoden.,Denoden causes Rebosen.,Rebosen,,Higher degree,66726,1709910024919,1709909958193,male,English,Rebosen,Denoden,5c37218fcae26e00013205ad,65eb27b9e1893c264829b41e,65eb1de69438b51c1c55a653,Rebosen causes Denoden.,43795,Rebosen is associated with Denoden.,first,observation,0
2124,I am surprised that you think Themaglin should be removed from the samples.,first,49,Themaglin causes Agoriv.,Agoriv causes Themaglin.,Themaglin,,Graduated College,66965,1709910027274,1709909960309,female,english,Themaglin,Agoriv,5efae44f5a33e693df274fea,65eb27bac75a3356a96dd66a,65eb1de69438b51c1c55a653,Themaglin causes Agoriv.,44416,Agoriv is associated with Themaglin.,second,avoidance,0
2128,I was surprised to see Rebosen in yesterday's sample.,second,59,Ceflar causes Rebosen.,Rebosen causes Ceflar.,Ceflar,,Graduated College,54722,1709910034075,1709909979353,female,English,Ceflar,Rebosen,5efb46eb0602b40721314429,65eb27d34e769e89462d0cd1,65eb1de69438b51c1c55a653,Rebosen causes Ceflar.,31455,Ceflar is associated with Rebosen.,first,observation,0
2149,I was surprised to see Rebosen in yesterday's sample.,second,64,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated High-school,85712,1709910085661,1709909999949,female,English,Agoriv,Rebosen,63e257ebe0b2ccfa0fa2e99a,65eb27e8e7f61aca518c680e,65eb1de69438b51c1c55a653,Rebosen causes Agoriv.,46854,Agoriv is associated with Rebosen.,first,observation,0
2131,I am surprised that you think Agoriv should be removed from the samples.,second,29,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Higher degree,50961,1709910038239,1709909987278,female,English and Spanish,Ceflar,Agoriv,65b12ff2322958b92e0af1d8,65eb27dc3f81c3e00acb316e,65eb1de69438b51c1c55a653,Ceflar causes Agoriv.,31600,Agoriv is associated with Ceflar.,second,avoidance,0
2142,I was surprised to see Rebosen in yesterday's sample.,second,26,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Graduated College,60933,1709910053855,1709909992922,female,English,Ceflar,Rebosen,634e7e0695471fa84bfe5f2f,65eb27dba21d0d581ffe1023,65eb1de69438b51c1c55a653,Ceflar causes Rebosen.,26766,Ceflar is associated with Rebosen.,first,observation,0
2153,I am surprised that you think Ceflar should be removed from the samples.,first,48,Flembers causes Ceflar.,Ceflar causes Flembers.,Flembers,n/a,Higher degree,201154,1709910110907,1709909909753,male,English,Ceflar,Flembers,56a80408c89737000b22bd37,65eb278f7cf136c8407983ec,65eb1de69438b51c1c55a653,Ceflar causes Flembers.,26726,Ceflar is associated with Flembers.,first,avoidance,0
2132,I was surprised to see Ceflar in yesterday's sample.,first,51,Ceflar causes Denoden.,Denoden causes Ceflar.,Ceflar,,Graduated High-school,64112,1709910040156,1709909976044,female,English ,Ceflar,Denoden,5b73536203c3340001844cc3,65eb27d07b102edfe495adcd,65eb1de69438b51c1c55a653,Denoden causes Ceflar.,35703,Denoden is associated with Ceflar.,second,observation,0
2135,I am surprised that you think Agoriv should be removed from the samples.,first,30,Agoriv causes Rebosen.,Rebosen causes Agoriv.,Agoriv,,Graduated College,105174,1709910041461,1709909936287,other,English,Agoriv,Rebosen,57597452e8feea0006ef8805,65eb27ab59debe6d7306e57c,65eb1de69438b51c1c55a653,Rebosen causes Agoriv.,17884,Rebosen is associated with Agoriv.,second,avoidance,0
2136,I am surprised that you think Agoriv should be removed from the samples.,first,24,Agoriv causes Themaglin.,Themaglin causes Agoriv.,Agoriv,,Graduated High-school,56569,1709910044415,1709909987846,female,English,Agoriv,Themaglin,65a846093757dadaecddd8f2,65eb27dd08c0828ed0b7dc60,65eb1de69438b51c1c55a653,Agoriv causes Themaglin.,23576,Agoriv is associated with Themaglin.,first,avoidance,0
2138,I was surprised to see Themaglin in yesterday's sample.,second,58,Themaglin causes Denoden.,Denoden causes Themaglin.,Themaglin,,Graduated College,37628,1709910048109,1709910010481,female,English,Denoden,Themaglin,5ded72900fdb2743e983e028,65eb27f1f4ca300b44278f7f,65eb1de69438b51c1c55a653,Denoden causes Themaglin.,18423,Themaglin is associated with Denoden.,second,observation,0
2156,I am surprised that you think Denoden should be removed from the samples.,second,45,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Graduated High-school,310638,1709910142610,1709909831972,male,English,Flembers,Denoden,5b9811290f2cf000010f31fb,65eb274426c10df9e0cb30a3,65eb1de69438b51c1c55a653,Flembers causes Denoden.,177783,Denoden is associated with Flembers.,second,avoidance,0
2140,I am surprised that you think Denoden should be removed from the samples.,first,40,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,n/a,Graduated High-school,54488,1709910050642,1709909996154,male,English,Denoden,Flembers,5d1e0b068777b50001f52b0e,65eb27e4f9a537da84856903,65eb1de69438b51c1c55a653,Denoden causes Flembers.,26243,Denoden is associated with Flembers.,first,avoidance,0
2146,I was surprised to see Flembers in yesterday's sample.,second,59,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Graduated College,78086,1709910075019,1709909996933,male,english,Denoden,Flembers,56a757a95ad8d9000c970c76,65eb27e2f8dc0a5856fd7e7d,65eb1de69438b51c1c55a653,Denoden causes Flembers.,39821,Denoden is associated with Flembers.,first,observation,0
2150,I was surprised to see Denoden in yesterday's sample.,second,63,Flembers causes Denoden.,Denoden causes Flembers.,Flembers,,Graduated College,141122,1709910085872,1709909944750,female,English,Flembers,Denoden,583b75416736550001f7e1ef,65eb27ad71dabeb0c788c750,65eb1de69438b51c1c55a653,Denoden causes Flembers.,71207,Flembers is associated with Denoden.,first,observation,0
2152,I was surprised to see Flembers in yesterday's sample.,first,63,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,"It's not apparent that either is the ""cause"" of the other.",Graduated College,159314,1709910110577,1709909951263,male,English,Flembers,Denoden,5c50acb732b3e3000115b7bb,65eb27b7e7f61aca518c67fb,65eb1de69438b51c1c55a653,Denoden causes Flembers.,78688,Flembers is associated with Denoden.,first,observation,0
2155,I am surprised that you think Ceflar should be removed from the samples.,first,67,Ceflar causes Agoriv.,Agoriv causes Ceflar.,Ceflar,,Graduated College,140912,1709910128284,1709909987372,male,English,Ceflar,Agoriv,5e93138a7d69590115fa1e21,65eb27da0d690c4dc9e67c71,65eb1de69438b51c1c55a653,Ceflar causes Agoriv.,112779,Ceflar is associated with Agoriv.,first,avoidance,0
2157,I am surprised that you think Agoriv should be removed from the samples.,first,42,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Higher degree,189303,1709910177316,1709909988013,female,English,Agoriv,Ceflar,58e1916827e7d900011035e0,65eb27cf48f7b2cc766dd5eb,65eb1de69438b51c1c55a653,Ceflar causes Agoriv.,164408,Agoriv is associated with Ceflar.,first,avoidance,0
2151,I was surprised to see Agoriv in yesterday's sample.,first,37,Agoriv causes Ceflar.,Ceflar causes Agoriv.,Agoriv,,Higher degree,83016,1709910100143,1709910017127,female,English ,Agoriv,Ceflar,6051d4dcf4cbe7d3df456159,65eb27f696d3701edc35ac8b,65eb1de69438b51c1c55a653,Ceflar causes Agoriv.,45136,Agoriv is associated with Ceflar.,first,observation,0
2158,I was surprised to see Flembers in yesterday's sample.,first,27,Denoden causes Flembers.,Flembers causes Denoden.,Denoden,,Higher degree,70847,1709911047351,1709910976504,female,English,Flembers,Denoden,615332c9bdbe606d4eb7980a,65eb2bb8d3f8dd04c5f32e8c,65eb1de69438b51c1c55a653,Denoden causes Flembers.,26520,Flembers is associated with Denoden.,first,observation,0
2159,I was surprised to see Flembers in yesterday's sample.,second,69,Themaglin causes Flembers.,Flembers causes Themaglin.,Themaglin,,Graduated High-school,120154,1709911096548,1709910976394,female,English ,Themaglin,Flembers,5c28b31a0091e40001ca5030,65eb2bb8e8ec484ddc55b632,65eb1de69438b51c1c55a653,Themaglin causes Flembers.,93172,Themaglin is associated with Flembers.,first,observation,0
2160,I am surprised that you think Rebosen should be removed from the samples.,second,33,Rebosen causes Ceflar.,Ceflar causes Rebosen.,Rebosen,,Graduated High-school,1823211,1709911321876,1709909498665,female,English ,Ceflar,Rebosen,5c4ee57782fa48000137b036,65eb25efb139d0170b6531d2,65eb1de69438b51c1c55a653,Rebosen causes Ceflar.,34640,Ceflar is associated with Rebosen.,first,avoidance,0
2161,I am surprised that you think Flembers should be removed from the samples.,first,35,Rebosen causes Flembers.,Flembers causes Rebosen.,Rebosen,,Did not graduate High-school,88450,1709913464948,1709913376498,male,english,Flembers,Rebosen,63dc02a5c54eda311e0dacef,65eb279a61ce9003d455b62f,65eb1de69438b51c1c55a653,Rebosen causes Flembers.,76793,Rebosen is associated with Flembers.,second,avoidance,0
